answer,pct,pollster,methodology,population,population_full,sample_size,numeric_grade,pollscore,party,transparency_score,end_date
Trump,50.6,Emerson,IVR/Online Panel/Email,rv,rv,1438,2.9,-1.1,REP,7,4/3/24
Biden,42,Emerson,IVR/Online Panel/Email,rv,rv,1438,2.9,-1.1,DEM,7,4/3/24
Trump,43.2,Emerson,IVR/Online Panel/Email,rv,rv,1438,2.9,-1.1,REP,7,4/3/24
Kennedy,7.8,Emerson,IVR/Online Panel/Email,rv,rv,1438,2.9,-1.1,IND,7,4/3/24
West,0.7,Emerson,IVR/Online Panel/Email,rv,rv,1438,2.9,-1.1,IND,7,4/3/24
Stein,0.5,Emerson,IVR/Online Panel/Email,rv,rv,1438,2.9,-1.1,GRE,7,4/3/24
Biden,42,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,4/3/24
Trump,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,4/3/24
Biden,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,4/2/24
Trump,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,4/2/24
Biden,43,YouGov,Online Panel,rv,rv,1604,3,-1.1,DEM,9,4/2/24
Trump,43,YouGov,Online Panel,rv,rv,1604,3,-1.1,REP,9,4/2/24
Kennedy,2,YouGov,Online Panel,rv,rv,1604,3,-1.1,IND,9,4/2/24
West,1,YouGov,Online Panel,rv,rv,1604,3,-1.1,IND,9,4/2/24
Stein,0,YouGov,Online Panel,rv,rv,1604,3,-1.1,GRE,9,4/2/24
Biden,42,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,4/1/24
Trump,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,4/1/24
Biden,39.8,Trafalgar Group,IVR/Live Phone/Text/Online Panel/Email,lv,lv,1092,0.7,0.6,DEM,4,3/31/24
Trump,43.1,Trafalgar Group,IVR/Live Phone/Text/Online Panel/Email,lv,lv,1092,0.7,0.6,REP,4,3/31/24
Kennedy,11.4,Trafalgar Group,IVR/Live Phone/Text/Online Panel/Email,lv,lv,1092,0.7,0.6,IND,4,3/31/24
Stein,0.8,Trafalgar Group,IVR/Live Phone/Text/Online Panel/Email,lv,lv,1092,0.7,0.6,GRE,4,3/31/24
West,1.7,Trafalgar Group,IVR/Live Phone/Text/Online Panel/Email,lv,lv,1092,0.7,0.6,IND,4,3/31/24
Biden,44,Morning Consult,Online Panel,rv,rv,6018,1.9,-0.3,DEM,3,3/31/24
Trump,42,Morning Consult,Online Panel,rv,rv,6018,1.9,-0.3,REP,3,3/31/24
Biden,33.5,Big Village,Online Panel,a,a,2021,1.2,1.7,DEM,9,3/31/24
Trump,34.9,Big Village,Online Panel,a,a,2021,1.2,1.7,REP,9,3/31/24
Kennedy,8.4,Big Village,Online Panel,a,a,2021,1.2,1.7,IND,9,3/31/24
West,2.4,Big Village,Online Panel,a,a,2021,1.2,1.7,IND,9,3/31/24
Biden,38.8,Big Village,Online Panel,rv,rv,1619,1.2,1.7,DEM,9,3/31/24
Trump,37.8,Big Village,Online Panel,rv,rv,1619,1.2,1.7,REP,9,3/31/24
Kennedy,8.2,Big Village,Online Panel,rv,rv,1619,1.2,1.7,IND,9,3/31/24
West,1.9,Big Village,Online Panel,rv,rv,1619,1.2,1.7,IND,9,3/31/24
Biden,41.9,Big Village,Online Panel,lv,lv,1425,1.2,1.7,DEM,9,3/31/24
Trump,39.7,Big Village,Online Panel,lv,lv,1425,1.2,1.7,REP,9,3/31/24
Kennedy,7.8,Big Village,Online Panel,lv,lv,1425,1.2,1.7,IND,9,3/31/24
West,1.8,Big Village,Online Panel,lv,lv,1425,1.2,1.7,IND,9,3/31/24
Biden,36,RABA Research,Online Panel,rv,rv,503,1.3,0.6,DEM,7,3/31/24
Trump,39,RABA Research,Online Panel,rv,rv,503,1.3,0.6,REP,7,3/31/24
Biden,48,Franklin and Marshall College,Mail-to-Web/Mail-to-Phone,rv,rv,431,2.4,-0.1,DEM,8.5,3/31/24
Trump,38,Franklin and Marshall College,Mail-to-Web/Mail-to-Phone,rv,rv,431,2.4,-0.1,REP,8.5,3/31/24
Biden,42,Franklin and Marshall College,Mail-to-Web/Mail-to-Phone,rv,rv,430,2.4,-0.1,DEM,8.5,3/31/24
Trump,40,Franklin and Marshall College,Mail-to-Web/Mail-to-Phone,rv,rv,430,2.4,-0.1,REP,8.5,3/31/24
Stein,3,Franklin and Marshall College,Mail-to-Web/Mail-to-Phone,rv,rv,430,2.4,-0.1,GRE,8.5,3/31/24
Kennedy,9,Franklin and Marshall College,Mail-to-Web/Mail-to-Phone,rv,rv,430,2.4,-0.1,IND,8.5,3/31/24
Biden,44,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,3/30/24
Trump,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,3/30/24
Biden,43.8,Big Data Poll,Live Phone/Online Panel/Text-to-Web,rv,rv,1218,1.1,0.2,DEM,7,3/30/24
Trump,44.9,Big Data Poll,Live Phone/Online Panel/Text-to-Web,rv,rv,1218,1.1,0.2,REP,7,3/30/24
Biden,44.7,Big Data Poll,Live Phone/Online Panel/Text-to-Web,lv,lv,1145,1.1,0.2,DEM,7,3/30/24
Trump,45.5,Big Data Poll,Live Phone/Online Panel/Text-to-Web,lv,lv,1145,1.1,0.2,REP,7,3/30/24
Biden,41.2,Big Data Poll,Live Phone/Online Panel/Text-to-Web,rv,rv,1218,1.1,0.2,DEM,7,3/30/24
Trump,44.5,Big Data Poll,Live Phone/Online Panel/Text-to-Web,rv,rv,1218,1.1,0.2,REP,7,3/30/24
Kennedy,7.8,Big Data Poll,Live Phone/Online Panel/Text-to-Web,rv,rv,1218,1.1,0.2,IND,7,3/30/24
Biden,42.2,Big Data Poll,Live Phone/Online Panel/Text-to-Web,lv,lv,1145,1.1,0.2,DEM,7,3/30/24
Trump,44.9,Big Data Poll,Live Phone/Online Panel/Text-to-Web,lv,lv,1145,1.1,0.2,REP,7,3/30/24
Kennedy,7.8,Big Data Poll,Live Phone/Online Panel/Text-to-Web,lv,lv,1145,1.1,0.2,IND,7,3/30/24
Biden,42.2,Big Data Poll,Live Phone/Online Panel/Text-to-Web,rv,rv,1218,1.1,0.2,DEM,7,3/30/24
Trump,43.9,Big Data Poll,Live Phone/Online Panel/Text-to-Web,rv,rv,1218,1.1,0.2,REP,7,3/30/24
Kennedy,11.3,Big Data Poll,Live Phone/Online Panel/Text-to-Web,rv,rv,1218,1.1,0.2,IND,7,3/30/24
Stein,2.6,Big Data Poll,Live Phone/Online Panel/Text-to-Web,rv,rv,1218,1.1,0.2,GRE,7,3/30/24
Biden,42.9,Big Data Poll,Live Phone/Online Panel/Text-to-Web,lv,lv,1145,1.1,0.2,DEM,7,3/30/24
Trump,44.3,Big Data Poll,Live Phone/Online Panel/Text-to-Web,lv,lv,1145,1.1,0.2,REP,7,3/30/24
Kennedy,10.7,Big Data Poll,Live Phone/Online Panel/Text-to-Web,lv,lv,1145,1.1,0.2,IND,7,3/30/24
Stein,2.1,Big Data Poll,Live Phone/Online Panel/Text-to-Web,lv,lv,1145,1.1,0.2,GRE,7,3/30/24
Biden,48.5,Big Data Poll,Live Phone/Online Panel/Text-to-Web,rv,rv,1218,1.1,0.2,DEM,7,3/30/24
Trump,51.5,Big Data Poll,Live Phone/Online Panel/Text-to-Web,rv,rv,1218,1.1,0.2,REP,7,3/30/24
Biden,48.5,Big Data Poll,Live Phone/Online Panel/Text-to-Web,lv,lv,1145,1.1,0.2,DEM,7,3/30/24
Trump,51.5,Big Data Poll,Live Phone/Online Panel/Text-to-Web,lv,lv,1145,1.1,0.2,REP,7,3/30/24
Biden,41.3,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,rv,rv,1305,1.1,0.2,DEM,7,3/30/24
Trump,47,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,rv,rv,1305,1.1,0.2,REP,7,3/30/24
Biden,39.7,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,rv,rv,1305,1.1,0.2,DEM,7,3/30/24
Trump,45.4,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,rv,rv,1305,1.1,0.2,REP,7,3/30/24
Kennedy,8,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,rv,rv,1305,1.1,0.2,IND,7,3/30/24
Biden,41.6,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,rv,rv,1305,1.1,0.2,DEM,7,3/30/24
Trump,45.7,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,rv,rv,1305,1.1,0.2,REP,7,3/30/24
Kennedy,9.3,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,rv,rv,1305,1.1,0.2,IND,7,3/30/24
Stein,3.3,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,rv,rv,1305,1.1,0.2,GRE,7,3/30/24
Biden,48.9,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,rv,rv,1305,1.1,0.2,DEM,7,3/30/24
Trump,51.1,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,rv,rv,1305,1.1,0.2,REP,7,3/30/24
Biden,38,High Point University,Online Panel,a,a,1016,2.5,-0.4,DEM,8,3/30/24
Trump,43,High Point University,Online Panel,a,a,1016,2.5,-0.4,REP,8,3/30/24
Biden,42,High Point University,Online Panel,rv,rv,829,2.5,-0.4,DEM,8,3/30/24
Trump,45,High Point University,Online Panel,rv,rv,829,2.5,-0.4,REP,8,3/30/24
Biden,47,Data for Progress,Online Panel,lv,lv,1200,2.6,-1.2,DEM,10,3/29/24
Trump,46,Data for Progress,Online Panel,lv,lv,1200,2.6,-1.2,REP,10,3/29/24
Biden,41,Data for Progress,Online Panel,lv,lv,1200,2.6,-1.2,DEM,10,3/29/24
Trump,42,Data for Progress,Online Panel,lv,lv,1200,2.6,-1.2,REP,10,3/29/24
Kennedy,8,Data for Progress,Online Panel,lv,lv,1200,2.6,-1.2,IND,10,3/29/24
West,1,Data for Progress,Online Panel,lv,lv,1200,2.6,-1.2,IND,10,3/29/24
Oliver,1,Data for Progress,Online Panel,lv,lv,1200,2.6,-1.2,LIB,10,3/29/24
Stein,1,Data for Progress,Online Panel,lv,lv,1200,2.6,-1.2,GRE,10,3/29/24
Biden,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,3/29/24
Trump,44,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,3/29/24
Biden,45.7,Emerson,IVR/Online Panel/Text-to-Web,rv,rv,1000,2.9,-1.1,DEM,7,3/29/24
Trump,39.4,Emerson,IVR/Online Panel/Text-to-Web,rv,rv,1000,2.9,-1.1,REP,7,3/29/24
Biden,41,Emerson,IVR/Online Panel/Text-to-Web,rv,rv,1000,2.9,-1.1,DEM,7,3/29/24
Trump,35.8,Emerson,IVR/Online Panel/Text-to-Web,rv,rv,1000,2.9,-1.1,REP,7,3/29/24
Kennedy,7.5,Emerson,IVR/Online Panel/Text-to-Web,rv,rv,1000,2.9,-1.1,IND,7,3/29/24
West,1.2,Emerson,IVR/Online Panel/Text-to-Web,rv,rv,1000,2.9,-1.1,IND,7,3/29/24
Stein,0.8,Emerson,IVR/Online Panel/Text-to-Web,rv,rv,1000,2.9,-1.1,GRE,7,3/29/24
Biden,46,MassINC Polling Group,Online Panel,rv,rv,1002,2.8,-0.8,DEM,7,3/29/24
Trump,28,MassINC Polling Group,Online Panel,rv,rv,1002,2.8,-0.8,REP,7,3/29/24
Kennedy,9,MassINC Polling Group,Online Panel,rv,rv,1002,2.8,-0.8,IND,7,3/29/24
West,1,MassINC Polling Group,Online Panel,rv,rv,1002,2.8,-0.8,IND,7,3/29/24
Biden,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,3/28/24
Trump,44,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,3/28/24
Biden,50,Marist,Live Phone/Online Panel/Text-to-Web,rv,rv,1199,2.9,-0.9,DEM,7,3/28/24
Trump,48,Marist,Live Phone/Online Panel/Text-to-Web,rv,rv,1199,2.9,-0.9,REP,7,3/28/24
Biden,43,Marist,Live Phone/Online Panel/Text-to-Web,rv,rv,1199,2.9,-0.9,DEM,7,3/28/24
Trump,41,Marist,Live Phone/Online Panel/Text-to-Web,rv,rv,1199,2.9,-0.9,REP,7,3/28/24
Kennedy,11,Marist,Live Phone/Online Panel/Text-to-Web,rv,rv,1199,2.9,-0.9,IND,7,3/28/24
West,1,Marist,Live Phone/Online Panel/Text-to-Web,rv,rv,1199,2.9,-0.9,IND,7,3/28/24
Stein,2,Marist,Live Phone/Online Panel/Text-to-Web,rv,rv,1199,2.9,-0.9,GRE,7,3/28/24
Biden,43.7,Spry Strategies,IVR/Text-to-Web,lv,lv,709,1.5,0.2,DEM,4,3/28/24
Trump,48,Spry Strategies,IVR/Text-to-Web,lv,lv,709,1.5,0.2,REP,4,3/28/24
Biden,39.8,Spry Strategies,IVR/Text-to-Web,lv,lv,709,1.5,0.2,DEM,4,3/28/24
Trump,43,Spry Strategies,IVR/Text-to-Web,lv,lv,709,1.5,0.2,REP,4,3/28/24
Kennedy,8.8,Spry Strategies,IVR/Text-to-Web,lv,lv,709,1.5,0.2,IND,4,3/28/24
Biden,50,Marquette Law School,Probability Panel,rv,rv,868,3,-1.1,DEM,10,3/28/24
Trump,50,Marquette Law School,Probability Panel,rv,rv,868,3,-1.1,REP,10,3/28/24
Biden,52,Marquette Law School,Probability Panel,lv,lv,674,3,-1.1,DEM,10,3/28/24
Trump,48,Marquette Law School,Probability Panel,lv,lv,674,3,-1.1,REP,10,3/28/24
Biden,38,Marquette Law School,Probability Panel,rv,rv,868,3,-1.1,DEM,10,3/28/24
Trump,41,Marquette Law School,Probability Panel,rv,rv,868,3,-1.1,REP,10,3/28/24
Kennedy,14,Marquette Law School,Probability Panel,rv,rv,868,3,-1.1,IND,10,3/28/24
West,5,Marquette Law School,Probability Panel,rv,rv,868,3,-1.1,IND,10,3/28/24
Stein,2,Marquette Law School,Probability Panel,rv,rv,868,3,-1.1,GRE,10,3/28/24
Biden,41,Marquette Law School,Probability Panel,lv,lv,674,3,-1.1,DEM,10,3/28/24
Trump,41,Marquette Law School,Probability Panel,lv,lv,674,3,-1.1,REP,10,3/28/24
Kennedy,13,Marquette Law School,Probability Panel,lv,lv,674,3,-1.1,IND,10,3/28/24
West,4,Marquette Law School,Probability Panel,lv,lv,674,3,-1.1,IND,10,3/28/24
Stein,2,Marquette Law School,Probability Panel,lv,lv,674,3,-1.1,GRE,10,3/28/24
Biden,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,3/27/24
Trump,44,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,3/27/24
Biden,46,Clarity,Online Panel,rv,rv,1080,1.6,-0.2,DEM,1,3/27/24
Trump,50,Clarity,Online Panel,rv,rv,1080,1.6,-0.2,REP,1,3/27/24
Biden,43,YouGov,Online Panel,rv,rv,1415,3,-1.1,DEM,9,3/26/24
Trump,44,YouGov,Online Panel,rv,rv,1415,3,-1.1,REP,9,3/26/24
Kennedy,3,YouGov,Online Panel,rv,rv,1415,3,-1.1,IND,9,3/26/24
West,0,YouGov,Online Panel,rv,rv,1415,3,-1.1,IND,9,3/26/24
Stein,1,YouGov,Online Panel,rv,rv,1415,3,-1.1,GRE,9,3/26/24
Biden,44,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,3/26/24
Trump,44,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,3/26/24
Biden,44.9,McLaughlin,Online Panel,rv,rv,2000,0.5,1.6,DEM,4,3/26/24
Trump,46.5,McLaughlin,Online Panel,rv,rv,2000,0.5,1.6,REP,4,3/26/24
Biden,37.4,McLaughlin,Online Panel,rv,rv,2000,0.5,1.6,DEM,4,3/26/24
Trump,39.5,McLaughlin,Online Panel,rv,rv,2000,0.5,1.6,REP,4,3/26/24
Kennedy,9.8,McLaughlin,Online Panel,rv,rv,2000,0.5,1.6,IND,4,3/26/24
West,1.5,McLaughlin,Online Panel,rv,rv,2000,0.5,1.6,IND,4,3/26/24
Stein,1.7,McLaughlin,Online Panel,rv,rv,2000,0.5,1.6,GRE,4,3/26/24
Mapstead,0.8,McLaughlin,Online Panel,rv,rv,2000,0.5,1.6,LIB,4,3/26/24
Biden,48.3,McLaughlin,Online Panel,lv,lv,1799,0.5,1.6,DEM,4,3/26/24
Trump,45.4,McLaughlin,Online Panel,lv,lv,1799,0.5,1.6,REP,4,3/26/24
Biden,38.9,McLaughlin,Online Panel,lv,lv,1799,0.5,1.6,DEM,4,3/26/24
Trump,42.2,McLaughlin,Online Panel,lv,lv,1799,0.5,1.6,REP,4,3/26/24
Kennedy,8.9,McLaughlin,Online Panel,lv,lv,1799,0.5,1.6,IND,4,3/26/24
West,1.4,McLaughlin,Online Panel,lv,lv,1799,0.5,1.6,IND,4,3/26/24
Stein,1.6,McLaughlin,Online Panel,lv,lv,1799,0.5,1.6,GRE,4,3/26/24
Mapstead,0.8,McLaughlin,Online Panel,lv,lv,1799,0.5,1.6,LIB,4,3/26/24
Biden,50,HarrisX,Online Panel,rv,rv,1010,1.5,-0.1,DEM,6,3/25/24
Trump,50,HarrisX,Online Panel,rv,rv,1010,1.5,-0.1,REP,6,3/25/24
Biden,40,HarrisX,Online Panel,rv,rv,1010,1.5,-0.1,DEM,6,3/25/24
Trump,42,HarrisX,Online Panel,rv,rv,1010,1.5,-0.1,REP,6,3/25/24
Kennedy,14,HarrisX,Online Panel,rv,rv,1010,1.5,-0.1,IND,6,3/25/24
Stein,2,HarrisX,Online Panel,rv,rv,1010,1.5,-0.1,GRE,6,3/25/24
West,2,HarrisX,Online Panel,rv,rv,1010,1.5,-0.1,IND,6,3/25/24
Biden,43,Leger,Online Panel,lv,lv,786,2,0,DEM,9,3/25/24
Trump,47,Leger,Online Panel,lv,lv,786,2,0,REP,9,3/25/24
Biden,37,Leger,Online Panel,a,a,1000,2,0,DEM,9,3/25/24
Trump,41,Leger,Online Panel,a,a,1000,2,0,REP,9,3/25/24
Biden,44,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,3/25/24
Trump,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,3/25/24
Biden,38,Beacon/Shaw,Live Phone/Text-to-Web,rv,rv,1094,2.8,-1.1,DEM,6,3/25/24
Trump,43,Beacon/Shaw,Live Phone/Text-to-Web,rv,rv,1094,2.8,-1.1,REP,6,3/25/24
Kennedy,12,Beacon/Shaw,Live Phone/Text-to-Web,rv,rv,1094,2.8,-1.1,IND,6,3/25/24
West,2,Beacon/Shaw,Live Phone/Text-to-Web,rv,rv,1094,2.8,-1.1,IND,6,3/25/24
Stein,2,Beacon/Shaw,Live Phone/Text-to-Web,rv,rv,1094,2.8,-1.1,GRE,6,3/25/24
Biden,45,Beacon/Shaw,Live Phone/Text-to-Web,rv,rv,1094,2.8,-1.1,DEM,6,3/25/24
Trump,50,Beacon/Shaw,Live Phone/Text-to-Web,rv,rv,1094,2.8,-1.1,REP,6,3/25/24
Harris,45,Beacon/Shaw,Live Phone/Text-to-Web,rv,rv,1094,2.8,-1.1,DEM,6,3/25/24
Trump,51,Beacon/Shaw,Live Phone/Text-to-Web,rv,rv,1094,2.8,-1.1,REP,6,3/25/24
Biden,48,Quinnipiac,Live Phone,rv,rv,1407,2.8,-0.5,DEM,9,3/25/24
Trump,45,Quinnipiac,Live Phone,rv,rv,1407,2.8,-0.5,REP,9,3/25/24
Biden,38,Quinnipiac,Live Phone,rv,rv,1407,2.8,-0.5,DEM,9,3/25/24
Trump,39,Quinnipiac,Live Phone,rv,rv,1407,2.8,-0.5,REP,9,3/25/24
Kennedy,13,Quinnipiac,Live Phone,rv,rv,1407,2.8,-0.5,IND,9,3/25/24
West,3,Quinnipiac,Live Phone,rv,rv,1407,2.8,-0.5,IND,9,3/25/24
Stein,4,Quinnipiac,Live Phone,rv,rv,1407,2.8,-0.5,GRE,9,3/25/24
Biden,54,PPIC,Probability Panel,lv,lv,1084,2.5,-0.4,DEM,10,3/25/24
Trump,31,PPIC,Probability Panel,lv,lv,1084,2.5,-0.4,REP,10,3/25/24
Biden,44,Morning Consult,Online Panel,rv,rv,5833,1.9,-0.3,DEM,3,3/24/24
Trump,43,Morning Consult,Online Panel,rv,rv,5833,1.9,-0.3,REP,3,3/24/24
Biden,39,J.L. Partners,Live Phone/Text/Online Ad,lv,lv,1000,1.6,0.2,DEM,6,3/24/24
Trump,43,J.L. Partners,Live Phone/Text/Online Ad,lv,lv,1000,1.6,0.2,REP,6,3/24/24
Kennedy,7,J.L. Partners,Live Phone/Text/Online Ad,lv,lv,1000,1.6,0.2,IND,6,3/24/24
Stein,1,J.L. Partners,Live Phone/Text/Online Ad,lv,lv,1000,1.6,0.2,GRE,6,3/24/24
West,2,J.L. Partners,Live Phone/Text/Online Ad,lv,lv,1000,1.6,0.2,IND,6,3/24/24
Biden,43,J.L. Partners,Live Phone/Text/Online Ad,lv,lv,1000,1.6,0.2,DEM,6,3/24/24
Trump,46,J.L. Partners,Live Phone/Text/Online Ad,lv,lv,1000,1.6,0.2,REP,6,3/24/24
M. Obama,44,J.L. Partners,Live Phone/Text/Online Ad,lv,lv,1000,1.6,0.2,DEM,6,3/24/24
Trump,47,J.L. Partners,Live Phone/Text/Online Ad,lv,lv,1000,1.6,0.2,REP,6,3/24/24
Biden,44,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,3/23/24
Trump,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,3/23/24
Biden,44,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,3/22/24
Trump,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,3/22/24
Biden,49,HarrisX/Harris Poll,Online Panel,rv,rv,2271,1.5,-0.1,DEM,7,3/21/24
Trump,51,HarrisX/Harris Poll,Online Panel,rv,rv,2271,1.5,-0.1,REP,7,3/21/24
Biden,39,HarrisX/Harris Poll,Online Panel,rv,rv,2271,1.5,-0.1,DEM,7,3/21/24
Trump,43,HarrisX/Harris Poll,Online Panel,rv,rv,2271,1.5,-0.1,REP,7,3/21/24
Kennedy,17,HarrisX/Harris Poll,Online Panel,rv,rv,2271,1.5,-0.1,IND,7,3/21/24
Biden,38,HarrisX/Harris Poll,Online Panel,rv,rv,2271,1.5,-0.1,DEM,7,3/21/24
Trump,43,HarrisX/Harris Poll,Online Panel,rv,rv,2271,1.5,-0.1,REP,7,3/21/24
Kennedy,15,HarrisX/Harris Poll,Online Panel,rv,rv,2271,1.5,-0.1,IND,7,3/21/24
Stein,2,HarrisX/Harris Poll,Online Panel,rv,rv,2271,1.5,-0.1,GRE,7,3/21/24
West,2,HarrisX/Harris Poll,Online Panel,rv,rv,2271,1.5,-0.1,IND,7,3/21/24
Biden,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,3/21/24
Trump,42,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,3/21/24
Biden,47,Echelon Insights,Online Panel,lv,lv,1006,2.7,-0.8,DEM,9,3/21/24
Trump,49,Echelon Insights,Online Panel,lv,lv,1006,2.7,-0.8,REP,9,3/21/24
Biden,40,Echelon Insights,Online Panel,lv,lv,1006,2.7,-0.8,DEM,9,3/21/24
Trump,43,Echelon Insights,Online Panel,lv,lv,1006,2.7,-0.8,REP,9,3/21/24
Kennedy,10,Echelon Insights,Online Panel,lv,lv,1006,2.7,-0.8,IND,9,3/21/24
Stein,2,Echelon Insights,Online Panel,lv,lv,1006,2.7,-0.8,GRE,9,3/21/24
West,1,Echelon Insights,Online Panel,lv,lv,1006,2.7,-0.8,IND,9,3/21/24
Biden,44,Marist,Live Phone/Online Panel/Text,rv,rv,1117,2.9,-0.9,DEM,7,3/21/24
Trump,55,Marist,Live Phone/Online Panel/Text,rv,rv,1117,2.9,-0.9,REP,7,3/21/24
Biden,36,Marist,Live Phone/Online Panel/Text,rv,rv,1117,2.9,-0.9,DEM,7,3/21/24
Trump,48,Marist,Live Phone/Online Panel/Text,rv,rv,1117,2.9,-0.9,REP,7,3/21/24
Kennedy,15,Marist,Live Phone/Online Panel/Text,rv,rv,1117,2.9,-0.9,IND,7,3/21/24
Biden,48,Echelon Insights,Live Phone/Text-to-Web,rv,rv,600,2.7,-0.8,DEM,9,3/21/24
Trump,37,Echelon Insights,Live Phone/Text-to-Web,rv,rv,600,2.7,-0.8,REP,9,3/21/24
Biden,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,3/20/24
Trump,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,3/20/24
Biden,42.1,Emerson,IVR/Online Panel/Text-to-Web,rv,rv,1000,2.9,-1.1,DEM,7,3/20/24
Trump,45,Emerson,IVR/Online Panel/Text-to-Web,rv,rv,1000,2.9,-1.1,REP,7,3/20/24
Biden,41.7,Emerson,IVR/Online Panel/Text-to-Web,rv,rv,1000,2.9,-1.1,DEM,7,3/20/24
Trump,46,Emerson,IVR/Online Panel/Text-to-Web,rv,rv,1000,2.9,-1.1,REP,7,3/20/24
Biden,43.6,Emerson,IVR/Online Panel/Text-to-Web,rv,rv,1000,2.9,-1.1,DEM,7,3/20/24
Trump,45.5,Emerson,IVR/Online Panel/Text-to-Web,rv,rv,1000,2.9,-1.1,REP,7,3/20/24
Biden,41.7,Emerson,IVR/Online Panel/Text-to-Web,rv,rv,1000,2.9,-1.1,DEM,7,3/20/24
Trump,45.1,Emerson,IVR/Online Panel/Text-to-Web,rv,rv,1000,2.9,-1.1,REP,7,3/20/24
Biden,44.7,Emerson,IVR/Online Panel/Text-to-Web,rv,rv,1000,2.9,-1.1,DEM,7,3/20/24
Trump,46.9,Emerson,IVR/Online Panel/Text-to-Web,rv,rv,1000,2.9,-1.1,REP,7,3/20/24
Biden,43.8,Emerson,IVR/Online Panel/Text-to-Web,rv,rv,1000,2.9,-1.1,DEM,7,3/20/24
Trump,46.6,Emerson,IVR/Online Panel/Text-to-Web,rv,rv,1000,2.9,-1.1,REP,7,3/20/24
Biden,45.3,Emerson,IVR/Online Panel/Text-to-Web,rv,rv,1000,2.9,-1.1,DEM,7,3/20/24
Trump,46.7,Emerson,IVR/Online Panel/Text-to-Web,rv,rv,1000,2.9,-1.1,REP,7,3/20/24
Biden,42,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,3/19/24
Trump,44,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,3/19/24
Biden,44,YouGov,Online Panel,rv,rv,1510,3,-1.1,DEM,9,3/19/24
Trump,43,YouGov,Online Panel,rv,rv,1510,3,-1.1,REP,9,3/19/24
Kennedy,2,YouGov,Online Panel,rv,rv,1510,3,-1.1,IND,9,3/19/24
West,1,YouGov,Online Panel,rv,rv,1510,3,-1.1,IND,9,3/19/24
Stein,0,YouGov,Online Panel,rv,rv,1510,3,-1.1,GRE,9,3/19/24
Biden,45,Hart/POS,Live Phone,rv,rv,1001,2.6,-0.7,DEM,4,3/19/24
Trump,46,Hart/POS,Live Phone,rv,rv,1001,2.6,-0.7,REP,4,3/19/24
Biden,45,Echelon Insights,Live Phone/Text-to-Web,lv,lv,401,2.7,-0.8,DEM,9,3/19/24
Trump,51,Echelon Insights,Live Phone/Text-to-Web,lv,lv,401,2.7,-0.8,REP,9,3/19/24
Biden,42,Echelon Insights,Live Phone/Text-to-Web,lv,lv,400,2.7,-0.8,DEM,9,3/19/24
